Log_ID,Times,VLan_ID,Department,Device_Type,Protocol,Bandwidth,Packet_Loss_Percent,Downtime_Minutes,Threat_Flag,Location
1627,2026-08-27 12:56:46,VLan20,Finance,Server,HTTP,465,4.11,0,NO,KUMASI
1628,2026-03-07 00:17:23,VLan20,Finance,Laptop,SSH,362,1.25,13,NO,TEMA
1629,2026-02-03 01:00:50,VLan10,HR,Desktop,HTTP,534,4.34,11,NO,ACCRA
1630,2026-10-03 08:47:13,VLan40,Sales,Desktop,FTP,267,1.27,9,NO,Tamale
1631,2026-12-22 00:54:58,VLan20,Finance,Server,FTP,309,0.41,11,NO,ACCRA
1632,2026-08-29 03:11:07,VLan40,Sales,Server,DNS,510,3.95,13,NO,Tamale
1633,2026-05-01 00:16:04,VLan40,Sales,Desktop,HTTP,226,2.15,11,NO,KUMASI
1634,2026-09-14 13:05:52,VLan20,Finance,Router,DNS,622,0.22,10,NO,ACCRA
1635,2026-04-13 19:19:34,VLan20,Finance,Desktop,HTTP,392,3.29,3,NO,KUMASI
1636,2026-09-01 02:20:36,VLan30,IT,Server,HTTPS,1160,1.65,5,NO,KUMASI
1637,2026-07-02 10:06:00,VLan30,IT,Server,HTTP,918,4.31,3,NO,Tamale
1638,2026-04-12 10:59:39,VLan40,Sales,Server,HTTP,160,1.27,8,NO,KUMASI
1639,2026-01-29 15:49:16,VLan20,Finance,Laptop,SMTP,269,0.5,9,NO,ACCRA
1640,2026-08-01 15:29:27,VLan10,HR,Desktop,FTP,512,0.23,2,NO,Tamale
1641,2026-01-19 11:22:08,VLan30,IT,Router,SMTP,673,4.82,0,NO,ACCRA
1642,2026-10-03 10:56:13,VLan30,IT,Laptop,DNS,616,0.68,4,NO,TAKORADI
1643,2026-11-27 11:13:32,VLan40,Sales,Desktop,HTTPS,592,1.07,14,NO,Tamale
1644,2026-12-27 23:30:09,VLan20,Finance,Server,FTP,430,3.77,12,NO,KUMASI
1645,2026-12-25 03:23:24,VLan20,Finance,Server,HTTPS,535,3.6,4,NO,TAKORADI
1646,2026-07-31 03:33:49,VLan40,Sales,Laptop,SSH,253,2.37,2,NO,ACCRA
1647,2026-04-13 21:01:00,VLan30,IT,Server,FTP,1174,3.74,13,YES,TEMA
1648,2026-11-17 19:03:52,VLan20,Finance,Desktop,FTP,494,0.97,12,NO,TAKORADI
1649,2026-01-07 15:06:44,VLan10,HR,Desktop,HTTPS,364,3.04,13,NO,ACCRA
1650,2026-07-22 14:12:25,VLan30,IT,Desktop,HTTPS,1028,0.86,9,NO,TEMA
1651,2026-10-04 09:00:33,VLan40,Sales,Mobile,SSH,218,1.29,7,NO,KUMASI
1652,2026-12-12 16:03:15,VLan30,IT,Router,DNS,961,0.58,6,NO,TAKORADI
1653,2026-11-20 22:55:34,VLan30,IT,Laptop,FTP,986,4.99,13,YES,Tamale
1654,2026-08-09 12:10:48,VLan30,IT,Router,FTP,1091,3.95,7,YES,ACCRA
1655,2026-05-29 11:22:46,VLan20,Finance,Laptop,HTTPS,140,0.37,4,NO,ACCRA
1656,2026-04-21 03:42:08,VLan40,Sales,Router,HTTPS,615,4.84,0,NO,KUMASI
1657,2026-09-06 15:01:04,VLan20,Finance,Server,FTP,197,0.19,15,NO,TEMA
1658,2026-05-28 06:28:30,VLan10,HR,Laptop,FTP,227,1.26,8,NO,ACCRA
1659,2026-06-13 09:16:55,VLan40,Sales,Router,FTP,620,4.88,4,NO,TAKORADI
1660,2026-02-08 17:39:03,VLan30,IT,Laptop,DNS,1196,1.45,1,NO,TEMA
1661,2026-11-24 18:11:18,VLan40,Sales,Router,HTTP,494,4.79,12,NO,TEMA
1662,2026-10-12 12:09:36,VLan10,HR,Desktop,DNS,119,2.28,10,NO,TEMA
1663,2026-12-15 18:07:07,VLan20,Finance,Laptop,HTTP,216,0.34,6,NO,Tamale
1664,2026-11-20 01:32:04,VLan10,HR,Laptop,FTP,202,1.65,0,NO,KUMASI
1665,2026-06-27 07:10:02,VLan30,IT,Laptop,HTTP,991,2.41,1,NO,KUMASI
1666,2026-05-22 03:30:39,VLan30,IT,Router,FTP,620,4.44,8,NO,KUMASI
1667,2026-07-12 00:01:56,VLan20,Finance,Mobile,SMTP,111,1.29,4,NO,TEMA
1668,2026-06-21 19:21:53,VLan20,Finance,Laptop,SSH,245,1.77,3,NO,TEMA
1669,2026-01-24 06:47:06,VLan40,Sales,Router,SMTP,657,1.18,13,NO,TEMA
1670,2026-06-26 05:38:06,VLan10,HR,Laptop,FTP,349,4.05,8,NO,Tamale
1671,2026-03-26 06:08:00,VLan10,HR,Router,DNS,403,3.7,0,NO,TAKORADI
1672,2026-08-25 21:38:03,VLan40,Sales,Server,DNS,306,0.2,14,NO,TEMA
1673,2026-02-06 18:46:06,VLan40,Sales,Desktop,FTP,111,2.4,8,NO,ACCRA
1674,2026-06-28 03:27:22,VLan10,HR,Desktop,FTP,395,0.77,7,NO,TEMA
1675,2026-01-28 14:06:05,VLan30,IT,Router,SSH,510,4.26,13,NO,Tamale
1676,2026-09-02 23:59:48,VLan40,Sales,Laptop,SSH,289,1.51,10,NO,TAKORADI
1677,2026-01-26 02:14:46,VLan10,HR,Laptop,SMTP,453,3.25,10,NO,TAKORADI
1678,2026-11-23 05:27:03,VLan40,Sales,Laptop,DNS,102,4.13,10,NO,ACCRA
1679,2026-01-23 22:46:14,VLan20,Finance,Server,SMTP,235,1.6,3,NO,Tamale
1680,2026-02-20 18:07:36,VLan40,Sales,Router,HTTPS,346,4.53,2,NO,ACCRA
1681,2026-12-16 06:00:05,VLan30,IT,Server,SMTP,883,1.63,9,NO,Tamale
1682,2026-01-28 03:59:33,VLan40,Sales,Server,DNS,417,1.87,15,NO,ACCRA
1683,2026-11-14 17:57:08,VLan40,Sales,Router,DNS,645,4.77,5,NO,Tamale
1684,2026-05-01 14:43:34,VLan20,Finance,Router,HTTP,424,1.35,4,NO,TAKORADI
1685,2026-02-20 15:55:12,VLan10,HR,Mobile,FTP,179,0.98,13,NO,TAKORADI
1686,2026-03-13 04:00:11,VLan40,Sales,Server,DNS,129,2.33,4,NO,KUMASI
1687,2026-10-13 14:25:29,VLan10,HR,Router,SMTP,102,1.75,11,NO,ACCRA
1688,2026-07-19 16:29:19,VLan30,IT,Mobile,SMTP,1137,0.78,7,NO,TEMA
1689,2026-05-24 03:26:31,VLan30,IT,Server,DNS,810,2.04,12,NO,TEMA
1690,2026-08-29 11:05:50,VLan30,IT,Desktop,HTTP,766,0.01,10,NO,KUMASI
1691,2026-10-21 06:51:15,VLan20,Finance,Laptop,DNS,420,1.36,0,NO,KUMASI
1692,2026-09-03 17:11:44,VLan30,IT,Laptop,SSH,735,2.83,13,NO,TEMA
1693,2026-08-04 23:42:01,VLan40,Sales,Mobile,HTTPS,689,1.31,1,NO,TEMA
1694,2026-01-29 06:15:57,VLan10,HR,Desktop,FTP,325,1.07,13,NO,ACCRA
1695,2026-10-07 14:18:38,VLan20,Finance,Router,FTP,473,3,3,NO,ACCRA
1696,2026-07-18 13:07:20,VLan20,Finance,Desktop,SMTP,657,3.48,14,NO,ACCRA
1697,2026-03-21 02:43:52,VLan20,Finance,Server,HTTPS,262,3.08,5,NO,TAKORADI
1698,2026-07-20 21:59:18,VLan10,HR,Server,HTTPS,372,0.26,6,NO,TAKORADI
1699,2026-12-13 10:30:08,VLan10,HR,Server,HTTPS,371,3.19,8,NO,ACCRA
1700,2026-04-12 11:04:01,VLan30,IT,Server,DNS,924,2.57,11,NO,TEMA
1701,2026-04-04 19:45:19,VLan40,Sales,Desktop,SMTP,265,2.53,1,NO,ACCRA
1702,2026-07-13 19:26:59,VLan10,HR,Router,HTTP,666,2.06,15,NO,KUMASI
1703,2026-04-27 06:30:56,VLan10,HR,Router,DNS,301,0.67,12,NO,Tamale
1704,2026-12-29 02:14:32,VLan30,IT,Server,SSH,707,4.06,3,NO,ACCRA
1705,2026-07-01 17:37:12,VLan30,IT,Desktop,SSH,857,1.63,7,NO,ACCRA
1706,2026-04-17 15:54:10,VLan30,IT,Router,DNS,721,4.64,11,NO,ACCRA
1707,2026-09-08 07:35:20,VLan40,Sales,Desktop,HTTPS,519,0.5,15,NO,KUMASI
1708,2026-06-11 05:14:04,VLan20,Finance,Mobile,FTP,114,2.62,5,NO,KUMASI
1709,2026-12-09 12:34:53,VLan20,Finance,Mobile,FTP,380,3.4,6,NO,TAKORADI
1710,2026-06-27 03:44:27,VLan20,Finance,Router,SMTP,350,4.51,15,NO,Tamale
1711,2026-01-15 09:34:22,VLan30,IT,Desktop,DNS,854,3.93,7,NO,TAKORADI
1712,2026-11-26 03:09:46,VLan30,IT,Server,FTP,783,2.33,10,NO,TEMA
1713,2026-01-04 18:28:42,VLan40,Sales,Router,SMTP,539,3.95,0,NO,KUMASI
1714,2026-11-17 22:52:50,VLan10,HR,Server,HTTPS,605,3.15,8,NO,TEMA
1715,2026-04-09 20:49:34,VLan20,Finance,Mobile,FTP,605,4.97,8,NO,TEMA
1716,2026-07-07 21:21:49,VLan20,Finance,Desktop,DNS,413,4.2,0,NO,KUMASI
1717,2026-01-17 05:07:58,VLan30,IT,Laptop,HTTP,522,4.35,13,NO,KUMASI
1718,2026-07-08 04:21:20,VLan30,IT,Mobile,DNS,674,1.32,8,NO,Tamale
1719,2026-10-22 17:42:59,VLan20,Finance,Server,SMTP,115,2.54,12,NO,Tamale
1720,2026-07-02 13:07:47,VLan40,Sales,Router,HTTPS,446,4.66,5,NO,TEMA
1721,2026-04-10 18:28:37,VLan30,IT,Laptop,SSH,1186,1.49,13,YES,Tamale
1722,2026-12-28 03:14:21,VLan20,Finance,Desktop,SMTP,106,1.54,0,NO,KUMASI
1723,2026-03-23 08:02:14,VLan20,Finance,Router,FTP,575,3.47,1,NO,ACCRA
1724,2026-02-24 23:03:02,VLan10,HR,Router,SMTP,402,1.2,2,NO,Tamale
1725,2026-11-09 17:14:43,VLan20,Finance,Server,SSH,477,4.03,9,NO,TEMA
1726,2026-09-15 11:12:31,VLan20,Finance,Mobile,FTP,111,1.94,13,NO,Tamale
1727,2026-08-18 10:55:25,VLan40,Sales,Router,DNS,256,1.8,0,NO,ACCRA
1728,2026-07-12 10:05:24,VLan30,IT,Router,SSH,935,2.08,11,YES,Tamale
1729,2026-08-06 02:50:10,VLan20,Finance,Laptop,SMTP,592,4.49,4,NO,KUMASI
1730,2026-06-28 06:16:02,VLan20,Finance,Desktop,SMTP,579,4.39,15,NO,Tamale
1731,2026-06-16 19:55:40,VLan40,Sales,Mobile,DNS,383,0.28,11,NO,Tamale
1732,2026-02-03 10:24:52,VLan10,HR,Router,SMTP,635,0.92,4,NO,TAKORADI
1733,2026-03-24 09:00:28,VLan20,Finance,Mobile,SSH,375,4.89,3,NO,ACCRA
1734,2026-01-24 23:12:25,VLan10,HR,Mobile,SMTP,553,1.82,12,NO,KUMASI
1735,2026-10-09 16:51:57,VLan10,HR,Laptop,FTP,180,3.33,10,NO,TAKORADI
1736,2026-01-28 09:58:23,VLan10,HR,Router,SMTP,240,3.87,14,NO,TAKORADI
1737,2026-05-23 06:24:26,VLan40,Sales,Laptop,FTP,569,2.13,10,NO,TEMA
1738,2026-06-15 09:54:23,VLan40,Sales,Mobile,SSH,323,3.08,13,NO,TEMA
1739,2026-11-23 13:57:03,VLan10,HR,Desktop,FTP,687,3.76,9,NO,ACCRA
1740,2026-03-18 14:44:17,VLan40,Sales,Router,SSH,431,1.93,4,NO,TEMA
1741,2026-01-12 11:54:10,VLan40,Sales,Mobile,HTTPS,391,2.88,14,NO,TEMA
1742,2026-07-02 07:39:50,VLan40,Sales,Router,SSH,398,3.78,14,NO,TEMA
1743,2026-01-05 23:56:08,VLan30,IT,Desktop,SSH,707,2.86,2,NO,TEMA
1744,2026-10-16 19:35:54,VLan30,IT,Router,DNS,1056,2.13,4,NO,ACCRA
1745,2026-02-16 21:43:06,VLan10,HR,Server,HTTP,441,4.62,7,NO,Tamale
1746,2026-11-20 00:18:18,VLan10,HR,Laptop,SSH,169,3.04,8,NO,TAKORADI
1747,2026-08-16 05:43:54,VLan40,Sales,Mobile,SSH,203,3.87,7,NO,ACCRA
1748,2026-09-01 01:35:38,VLan20,Finance,Mobile,FTP,319,4.44,14,NO,ACCRA
1749,2026-07-25 15:22:36,VLan20,Finance,Laptop,HTTPS,270,4.51,9,NO,Tamale
1750,2026-12-28 21:59:29,VLan10,HR,Desktop,HTTPS,500,2.08,5,NO,ACCRA
1751,2026-06-29 06:50:08,VLan40,Sales,Laptop,DNS,683,1.59,13,NO,Tamale
1752,2026-07-07 04:17:22,VLan20,Finance,Laptop,SMTP,562,2.95,15,NO,KUMASI
1753,2026-01-14 11:42:52,VLan20,Finance,Mobile,HTTPS,468,1.57,9,NO,TAKORADI
1754,2026-12-03 07:09:32,VLan40,Sales,Router,DNS,250,2.43,14,NO,Tamale
1755,2026-10-16 23:42:30,VLan10,HR,Mobile,DNS,239,3.81,0,NO,ACCRA
1756,2026-12-21 10:09:35,VLan10,HR,Laptop,FTP,299,3.22,8,NO,ACCRA
1757,2026-01-13 20:10:21,VLan10,HR,Mobile,SSH,220,3.09,0,NO,TEMA
1758,2026-11-24 23:28:02,VLan20,Finance,Server,HTTPS,643,2.55,6,NO,KUMASI
1759,2026-10-06 23:06:22,VLan20,Finance,Desktop,FTP,338,2.51,6,NO,Tamale
1760,2026-09-08 17:14:40,VLan10,HR,Server,HTTPS,586,3.6,12,NO,KUMASI
1761,2026-07-12 03:01:08,VLan10,HR,Router,SMTP,177,4.8,14,NO,KUMASI
1762,2026-01-07 08:17:27,VLan10,HR,Laptop,HTTPS,697,2.41,8,NO,TEMA
1763,2026-01-21 08:50:26,VLan40,Sales,Mobile,DNS,265,1.47,1,NO,TAKORADI
1764,2026-05-24 13:08:57,VLan20,Finance,Router,DNS,493,3.76,5,NO,TEMA
1765,2026-11-29 04:18:09,VLan40,Sales,Desktop,SMTP,121,4.3,0,NO,Tamale
1766,2026-04-03 18:45:03,VLan30,IT,Mobile,HTTP,1196,0.46,12,NO,TAKORADI
1767,2026-12-31 03:47:03,VLan10,HR,Desktop,FTP,440,2.79,11,NO,TAKORADI
1768,2026-05-18 14:36:09,VLan40,Sales,Server,HTTPS,220,3.2,11,NO,KUMASI
1769,2026-06-28 01:33:09,VLan30,IT,Server,SMTP,1001,0.35,1,NO,TEMA
1770,2026-05-02 14:46:16,VLan30,IT,Laptop,FTP,597,4.85,11,NO,ACCRA
1771,2026-08-13 00:54:59,VLan40,Sales,Laptop,SSH,304,0.05,6,NO,ACCRA
1772,2026-08-01 11:44:56,VLan30,IT,Laptop,FTP,827,3.04,7,NO,Tamale
1773,2026-05-12 09:38:23,VLan30,IT,Server,DNS,1063,2.06,13,NO,Tamale
1774,2026-12-08 18:51:39,VLan10,HR,Desktop,SSH,224,0.62,5,NO,TAKORADI
1775,2026-02-28 19:40:31,VLan40,Sales,Router,DNS,373,0.91,8,NO,TAKORADI
1776,2026-02-01 10:00:36,VLan30,IT,Server,FTP,1187,4.31,11,YES,KUMASI
1777,2026-06-06 21:46:10,VLan20,Finance,Laptop,HTTP,362,1.61,13,NO,ACCRA
1778,2026-01-24 04:04:01,VLan40,Sales,Server,SSH,422,4.9,7,NO,ACCRA
1779,2026-07-14 19:36:01,VLan10,HR,Laptop,SSH,606,3.07,9,NO,TEMA
1780,2026-08-15 19:31:58,VLan40,Sales,Mobile,SSH,496,2.87,6,NO,Tamale
1781,2026-08-03 12:15:21,VLan40,Sales,Desktop,HTTPS,347,4.76,5,NO,KUMASI
1782,2026-10-14 19:09:38,VLan30,IT,Laptop,DNS,518,2.41,15,NO,ACCRA
1783,2026-09-22 12:48:00,VLan30,IT,Mobile,HTTPS,1026,1.67,6,NO,ACCRA
1784,2026-05-21 22:54:02,VLan40,Sales,Router,HTTPS,449,1.71,11,NO,ACCRA
1785,2026-10-04 15:32:59,VLan40,Sales,Laptop,FTP,540,3.33,6,NO,KUMASI
1786,2026-01-05 03:24:14,VLan20,Finance,Laptop,SMTP,558,4.96,12,NO,TEMA
1787,2026-11-06 05:03:00,VLan30,IT,Mobile,FTP,774,1.69,12,NO,KUMASI
1788,2026-09-08 06:51:12,VLan40,Sales,Desktop,HTTPS,146,3.03,15,NO,TEMA
1789,2026-11-17 01:18:37,VLan10,HR,Router,HTTPS,438,4.1,13,NO,KUMASI
1790,2026-05-06 18:46:36,VLan10,HR,Router,FTP,276,2.86,8,NO,Tamale
1791,2026-03-19 00:52:32,VLan30,IT,Mobile,HTTP,1174,4.9,14,NO,ACCRA
1792,2026-10-25 06:06:37,VLan40,Sales,Router,HTTPS,509,4.9,12,NO,KUMASI
1793,2026-03-27 00:57:16,VLan40,Sales,Laptop,SSH,281,3.12,9,NO,TAKORADI
1794,2026-05-19 08:04:54,VLan40,Sales,Server,HTTPS,249,0.16,8,NO,KUMASI
1795,2026-02-05 17:03:15,VLan30,IT,Desktop,DNS,1158,4.11,1,NO,TEMA
1796,2026-12-22 11:28:52,VLan30,IT,Router,SSH,1160,3.23,4,YES,KUMASI
1797,2026-12-05 13:22:06,VLan20,Finance,Desktop,FTP,185,1.66,3,NO,ACCRA
1798,2026-11-18 06:04:02,VLan10,HR,Desktop,SMTP,683,1.71,14,NO,Tamale
1799,2026-02-22 08:09:48,VLan30,IT,Laptop,SSH,656,1.49,15,NO,KUMASI
1800,2026-01-19 15:24:33,VLan40,Sales,Server,DNS,431,2.69,2,NO,TEMA
1801,2026-08-25 13:56:28,VLan30,IT,Mobile,DNS,1090,0.31,3,NO,ACCRA
1802,2026-06-30 07:18:23,VLan10,HR,Server,SSH,248,0.22,14,NO,TAKORADI
1803,2026-09-03 07:34:09,VLan10,HR,Mobile,DNS,122,1.24,1,NO,TAKORADI
1804,2026-04-04 06:17:10,VLan30,IT,Laptop,HTTPS,910,1.74,5,NO,TAKORADI
1805,2026-05-25 16:08:06,VLan10,HR,Server,FTP,208,0.59,0,NO,Tamale
1806,2026-09-17 11:30:36,VLan20,Finance,Router,SMTP,121,3.4,9,NO,TAKORADI
1807,2026-12-09 05:46:00,VLan20,Finance,Desktop,HTTPS,357,3.79,2,NO,TEMA
1808,2026-09-07 16:57:13,VLan40,Sales,Server,SMTP,410,2.44,11,NO,Tamale
1809,2026-09-14 13:01:49,VLan20,Finance,Server,SSH,345,0.61,11,NO,KUMASI
1810,2026-08-08 18:37:38,VLan40,Sales,Laptop,FTP,602,4.47,14,NO,TEMA
1811,2026-08-17 21:44:43,VLan20,Finance,Router,SMTP,633,3.82,6,NO,ACCRA
1812,2026-03-15 21:08:43,VLan40,Sales,Laptop,SMTP,663,1.56,8,NO,ACCRA
1813,2026-06-20 10:23:55,VLan40,Sales,Router,HTTP,385,1.25,7,NO,TEMA
1814,2026-07-09 11:01:16,VLan20,Finance,Mobile,SMTP,498,0.9,14,NO,TAKORADI
1815,2026-08-31 13:01:24,VLan30,IT,Router,HTTP,555,2.24,8,NO,TEMA
1816,2026-03-01 21:34:21,VLan20,Finance,Desktop,HTTP,404,1.32,12,NO,Tamale
1817,2026-08-31 09:46:35,VLan20,Finance,Laptop,HTTP,293,3.09,2,NO,KUMASI
1818,2026-09-16 19:51:14,VLan20,Finance,Router,SMTP,564,2.34,3,NO,ACCRA
1819,2026-04-21 06:21:41,VLan10,HR,Server,HTTPS,388,1.2,12,NO,TEMA
1820,2026-06-16 00:47:53,VLan10,HR,Laptop,FTP,407,3.59,6,NO,TEMA
1821,2026-07-03 05:11:47,VLan10,HR,Desktop,FTP,184,4.44,2,NO,KUMASI
1822,2026-05-01 02:11:40,VLan10,HR,Laptop,FTP,651,4.41,1,NO,KUMASI
1823,2026-05-04 02:54:51,VLan30,IT,Router,SSH,521,0.07,8,NO,Tamale
1824,2026-02-02 15:21:35,VLan20,Finance,Router,FTP,469,1.89,13,NO,KUMASI
1825,2026-10-08 13:51:37,VLan40,Sales,Mobile,DNS,364,5,4,NO,Tamale
1826,2026-12-09 18:49:58,VLan30,IT,Desktop,HTTP,573,0.35,10,NO,KUMASI
1827,2026-10-31 21:22:35,VLan10,HR,Router,HTTPS,414,1.75,11,NO,KUMASI
1828,2026-11-24 21:27:15,VLan30,IT,Laptop,FTP,968,1.56,15,YES,TEMA
1829,2026-09-21 12:49:26,VLan20,Finance,Desktop,HTTPS,481,4.85,7,NO,Tamale
1830,2026-07-13 21:41:14,VLan20,Finance,Server,HTTP,361,2.2,2,NO,TAKORADI
1831,2026-01-05 05:13:23,VLan30,IT,Mobile,FTP,969,2.04,7,YES,TAKORADI
1832,2026-08-19 19:27:40,VLan20,Finance,Desktop,SSH,102,0.73,7,NO,Tamale
1833,2026-11-21 10:10:03,VLan30,IT,Laptop,DNS,702,3.81,11,NO,TEMA
1834,2026-01-13 04:57:45,VLan40,Sales,Server,SMTP,507,4.74,11,NO,Tamale
1835,2026-06-13 07:24:35,VLan20,Finance,Desktop,SSH,174,0.5,2,NO,KUMASI
1836,2026-04-07 00:05:04,VLan20,Finance,Desktop,SMTP,601,2.61,10,NO,TAKORADI
1837,2026-10-19 08:40:37,VLan30,IT,Laptop,HTTPS,787,2.42,4,NO,TAKORADI
1838,2026-05-17 23:18:26,VLan40,Sales,Desktop,SMTP,533,4.2,14,NO,TAKORADI
1839,2026-11-30 23:45:16,VLan10,HR,Laptop,HTTP,191,1.35,10,NO,Tamale
1840,2026-02-13 11:48:24,VLan30,IT,Mobile,HTTP,742,4.01,11,NO,TEMA
1841,2026-04-17 00:58:35,VLan30,IT,Server,SMTP,945,2.86,10,NO,TAKORADI
1842,2026-12-06 19:54:19,VLan10,HR,Laptop,FTP,186,2.89,10,NO,Tamale
1843,2026-01-22 20:19:41,VLan30,IT,Router,HTTPS,982,0.29,9,NO,Tamale
1844,2026-12-16 14:04:33,VLan20,Finance,Mobile,FTP,697,4.51,5,NO,TEMA
1845,2026-05-07 15:40:27,VLan40,Sales,Mobile,FTP,510,1.47,3,NO,Tamale
1846,2026-12-05 05:56:34,VLan30,IT,Desktop,HTTPS,523,1.1,6,NO,TAKORADI
1847,2026-07-07 20:21:33,VLan20,Finance,Router,SSH,692,1.09,1,NO,KUMASI
1848,2026-10-22 12:44:03,VLan10,HR,Mobile,HTTPS,226,2.45,1,NO,ACCRA
1849,2026-05-08 04:29:49,VLan30,IT,Desktop,FTP,922,4.89,7,YES,KUMASI
1850,2026-12-13 17:53:59,VLan10,HR,Laptop,HTTP,453,1.83,12,NO,ACCRA
1851,2026-10-26 02:53:04,VLan20,Finance,Router,DNS,645,2.74,10,NO,TEMA
1852,2026-06-18 17:41:07,VLan30,IT,Server,HTTPS,630,1.57,8,NO,Tamale
1853,2026-10-25 17:12:10,VLan30,IT,Mobile,HTTPS,965,1.9,2,NO,ACCRA
1854,2026-10-28 16:20:53,VLan30,IT,Desktop,SSH,1179,2.32,3,YES,ACCRA
1855,2026-09-15 00:54:31,VLan30,IT,Laptop,SSH,552,2.53,1,NO,TEMA
1856,2026-02-10 05:30:56,VLan40,Sales,Desktop,HTTPS,216,3.92,4,NO,ACCRA
1857,2026-04-14 14:00:55,VLan20,Finance,Laptop,SMTP,607,2.07,15,NO,TEMA
1858,2026-07-16 15:57:22,VLan20,Finance,Router,HTTP,631,2.8,7,NO,TAKORADI
1859,2026-11-06 15:54:26,VLan10,HR,Server,SMTP,199,2.9,2,NO,KUMASI
1860,2026-07-12 14:12:25,VLan10,HR,Router,DNS,599,2.92,15,NO,TAKORADI
1861,2026-10-07 14:33:42,VLan20,Finance,Laptop,HTTP,478,1.96,5,NO,KUMASI
1862,2026-04-02 03:23:00,VLan10,HR,Laptop,DNS,651,1.48,8,NO,KUMASI
1863,2026-01-24 10:43:31,VLan30,IT,Desktop,HTTP,508,3.97,0,NO,ACCRA
1864,2026-02-27 00:19:44,VLan10,HR,Router,FTP,414,4.69,6,NO,TEMA
1865,2026-09-28 04:53:52,VLan40,Sales,Server,SMTP,403,3.27,6,NO,KUMASI
1866,2026-12-24 03:13:49,VLan30,IT,Router,DNS,649,3.16,8,NO,Tamale
1867,2026-01-25 07:36:46,VLan30,IT,Laptop,SMTP,1132,3.96,6,NO,TAKORADI
1868,2026-01-05 04:04:44,VLan20,Finance,Mobile,HTTPS,199,3.12,1,NO,Tamale
1869,2026-12-13 13:08:28,VLan20,Finance,Mobile,HTTP,359,4.19,1,NO,TAKORADI
1870,2026-07-29 21:37:01,VLan20,Finance,Laptop,HTTPS,468,1.02,0,NO,ACCRA
1871,2026-07-03 21:12:09,VLan30,IT,Mobile,FTP,1079,3.74,6,YES,KUMASI
1872,2026-01-14 21:35:37,VLan40,Sales,Mobile,HTTPS,655,1.29,9,NO,TAKORADI
1873,2026-10-22 08:04:56,VLan30,IT,Router,SMTP,688,0.5,8,NO,TEMA
1874,2026-04-15 13:01:06,VLan40,Sales,Laptop,SSH,142,0.01,2,NO,KUMASI
1875,2026-07-18 14:00:15,VLan10,HR,Mobile,DNS,352,4.83,10,NO,Tamale
1876,2026-07-14 09:38:07,VLan10,HR,Router,HTTPS,379,4.55,5,NO,KUMASI
1877,2026-09-08 07:19:45,VLan30,IT,Router,FTP,813,3.26,7,NO,TEMA
1878,2026-12-05 14:55:23,VLan10,HR,Desktop,HTTP,421,4.24,11,NO,TAKORADI
1879,2026-09-12 14:11:06,VLan10,HR,Router,HTTPS,552,1.71,11,NO,Tamale
1880,2026-11-06 00:11:51,VLan20,Finance,Desktop,FTP,495,3.58,2,NO,Tamale
1881,2026-01-02 13:14:00,VLan10,HR,Mobile,DNS,178,3.76,1,NO,TEMA
1882,2026-02-04 22:39:18,VLan30,IT,Mobile,HTTPS,594,1.17,6,NO,ACCRA
1883,2026-11-30 15:26:46,VLan40,Sales,Laptop,SMTP,340,2.14,6,NO,Tamale
1884,2026-08-24 19:46:18,VLan20,Finance,Router,SMTP,606,3.05,8,NO,TEMA
1885,2026-10-26 14:31:22,VLan30,IT,Mobile,SMTP,701,2.62,8,NO,ACCRA
1886,2026-04-01 23:14:04,VLan10,HR,Desktop,FTP,297,2.1,2,NO,TEMA
1887,2026-12-21 04:30:39,VLan20,Finance,Router,SSH,263,0.93,7,NO,KUMASI
1888,2026-06-01 19:08:04,VLan40,Sales,Server,SSH,110,0.93,10,NO,ACCRA
1889,2026-02-09 18:41:15,VLan10,HR,Desktop,SSH,543,4.59,11,NO,ACCRA
1890,2026-05-30 02:56:20,VLan40,Sales,Desktop,DNS,237,3.98,0,NO,ACCRA
1891,2026-12-17 17:37:39,VLan40,Sales,Laptop,SSH,186,0.98,0,NO,ACCRA
1892,2026-05-15 08:06:20,VLan30,IT,Router,SSH,875,0.66,8,NO,Tamale
1893,2026-07-12 05:47:16,VLan10,HR,Server,SSH,589,2.33,6,NO,Tamale
1894,2026-11-03 16:53:38,VLan40,Sales,Mobile,DNS,341,3.53,7,NO,TAKORADI
1895,2026-12-03 15:29:07,VLan20,Finance,Desktop,FTP,378,3.96,0,NO,TAKORADI
1896,2026-08-27 17:44:00,VLan20,Finance,Desktop,HTTP,639,2.54,12,NO,TAKORADI
1897,2026-08-26 13:56:41,VLan20,Finance,Desktop,SSH,254,0.95,9,NO,KUMASI
1898,2026-10-14 23:08:17,VLan30,IT,Router,HTTPS,1025,2.79,11,NO,KUMASI
1899,2026-05-24 04:12:51,VLan10,HR,Router,FTP,439,2.71,12,NO,TAKORADI
1900,2026-05-13 04:33:43,VLan10,HR,Mobile,FTP,318,4.46,14,NO,ACCRA
1901,2026-10-06 05:36:13,VLan20,Finance,Router,DNS,597,4.24,9,NO,KUMASI
1902,2026-11-06 11:30:47,VLan20,Finance,Mobile,DNS,232,2.23,2,NO,ACCRA
1903,2026-05-21 03:21:35,VLan30,IT,Laptop,DNS,1140,4.24,2,NO,TAKORADI
