,log_id,timestamp,vlan_id,department,device_type,protocol,bandwidth,packet_loss_percent,downtime_minutes,threat_flag,location
1020,1021,2026-03-21 01:17:00,VLan10,HR,Laptop,HTTP,407,4.36,4,NO,Tamale
1021,1022,2026-02-09 18:42:00,VLan40,Sales,Laptop,HTTPS,382,2.88,10,NO,TEMA
1022,1023,2026-04-14 05:31:00,VLan20,Finance,Desktop,SSH,146,3.32,13,NO,TAKORADI
1023,1024,2026-02-01 13:55:00,VLan20,Finance,Router,HTTPS,317,2.06,14,NO,TEMA
1024,1025,2026-03-08 09:58:00,VLan10,HR,Server,SSH,249,2.33,5,NO,TEMA
1025,1026,2026-03-22 09:17:00,VLan10,HR,Desktop,FTP,308,4.71,7,NO,TEMA
1026,1027,2026-01-06 10:03:00,VLan20,Finance,Server,FTP,362,1.47,1,NO,TEMA
1027,1028,2026-03-19 15:47:00,VLan20,Finance,Desktop,HTTP,120,3.5,9,NO,TEMA
1028,1029,2026-01-12 22:49:00,VLan20,Finance,Desktop,FTP,528,0.96,11,NO,Tamale
1029,1030,2026-03-09 17:59:00,VLan10,HR,Server,SSH,618,0.63,6,NO,TEMA
1030,1031,2026-04-10 15:10:00,VLan20,Finance,Laptop,SSH,603,3.75,0,NO,ACCRA
1031,1032,2026-03-16 01:54:00,VLan30,IT,Router,HTTPS,837,0.29,1,NO,ACCRA
1032,1033,2026-02-11 04:22:00,VLan20,Finance,Router,DNS,462,1.9,10,NO,ACCRA
1033,1034,2026-03-04 15:18:00,VLan40,Sales,Desktop,SSH,419,1.74,11,NO,KUMASI
1034,1035,2026-04-11 19:25:00,VLan10,HR,Router,HTTPS,580,1.6,3,NO,TEMA
1035,1036,2026-02-26 21:15:00,VLan20,Finance,Mobile,SSH,102,2.24,12,NO,TEMA
1036,1037,2026-03-21 14:08:00,VLan40,Sales,Desktop,SMTP,181,1.1,15,NO,ACCRA
1037,1038,2026-01-12 04:00:00,VLan30,IT,Desktop,DNS,1044,1.81,12,NO,TEMA
1038,1039,2026-01-20 13:57:00,VLan20,Finance,Router,FTP,561,3.85,13,NO,TAKORADI
1039,1040,2026-02-27 23:02:00,VLan20,Finance,Server,HTTP,677,1.61,5,NO,Tamale
1040,1041,2026-01-07 02:40:00,VLan20,Finance,Mobile,DNS,228,4.65,1,NO,TEMA
1041,1042,2026-03-29 06:55:00,VLan20,Finance,Desktop,SMTP,250,1.7,5,NO,ACCRA
1042,1043,2026-03-22 14:26:00,VLan10,HR,Router,HTTP,388,3.54,4,NO,Tamale
1043,1044,2026-02-03 05:39:00,VLan40,Sales,Laptop,DNS,382,4.91,2,NO,TAKORADI
1044,1045,2026-04-27 16:34:00,VLan20,Finance,Server,FTP,336,3.28,13,NO,KUMASI
1045,1046,2026-02-11 06:04:00,VLan30,IT,Mobile,DNS,1003,1.95,8,NO,KUMASI
1046,1047,2026-04-05 04:11:00,VLan10,HR,Router,SSH,445,2.91,12,NO,TAKORADI
1047,1048,2026-04-02 22:59:00,VLan20,Finance,Desktop,DNS,556,3.83,5,NO,TAKORADI
1048,1049,2026-01-09 23:58:00,VLan40,Sales,Router,FTP,355,1.44,3,NO,TEMA
1049,1050,2026-03-21 00:05:00,VLan10,HR,Laptop,HTTP,367,3.12,10,NO,KUMASI
1050,1051,2026-03-27 16:06:00,VLan40,Sales,Server,HTTPS,208,2.77,7,NO,TAKORADI
1051,1052,2026-01-22 06:37:00,VLan20,Finance,Server,SMTP,574,1.17,15,NO,KUMASI
1052,1053,2026-01-22 08:40:00,VLan30,IT,Server,FTP,500,1.59,10,NO,TEMA
1053,1054,2026-03-10 10:09:00,VLan30,IT,Mobile,HTTP,679,3.16,14,NO,KUMASI
1054,1055,2026-03-06 23:02:00,VLan30,IT,Laptop,HTTP,662,2.55,8,NO,TAKORADI
1055,1056,2026-04-05 02:59:00,VLan40,Sales,Laptop,SMTP,385,2.52,7,NO,KUMASI
1056,1057,2026-03-11 11:56:00,VLan40,Sales,Desktop,FTP,528,3.99,14,NO,KUMASI
1057,1058,2026-02-08 10:00:00,VLan10,HR,Desktop,SMTP,290,4.2,10,NO,Tamale
1058,1059,2026-01-27 21:31:00,VLan40,Sales,Desktop,SSH,205,0.46,14,NO,ACCRA
1059,1060,2026-02-22 20:55:00,VLan40,Sales,Laptop,FTP,309,1.45,8,NO,Tamale
1060,1061,2026-01-06 20:32:00,VLan10,HR,Router,HTTPS,422,4.41,6,NO,TAKORADI
1061,1062,2026-02-24 08:16:00,VLan20,Finance,Desktop,FTP,239,0.05,14,NO,ACCRA
1062,1063,2026-01-20 02:15:00,VLan10,HR,Router,FTP,401,3.86,12,NO,TAKORADI
1063,1064,2026-02-08 01:15:00,VLan30,IT,Desktop,FTP,688,0.17,6,NO,TEMA
1064,1065,2026-01-27 15:08:00,VLan30,IT,Desktop,HTTP,679,0.3,6,NO,KUMASI
1065,1066,2026-04-01 18:42:00,VLan30,IT,Desktop,SSH,1016,1.63,10,YES,Tamale
1066,1067,2026-03-19 06:11:00,VLan10,HR,Laptop,SSH,392,3.97,14,NO,Tamale
1067,1068,2026-03-17 11:17:00,VLan20,Finance,Laptop,HTTPS,438,0.95,0,NO,KUMASI
1068,1069,2026-04-30 01:19:00,VLan20,Finance,Server,DNS,568,1.94,0,NO,KUMASI
1069,1070,2026-02-28 03:35:00,VLan40,Sales,Server,SMTP,295,0.42,10,NO,TEMA
1070,1071,2026-01-29 03:13:00,VLan40,Sales,Mobile,SSH,359,4.47,8,NO,Tamale
1071,1072,2026-02-17 21:51:00,VLan30,IT,Server,HTTPS,546,4.5,11,NO,Tamale
1072,1073,2026-03-16 23:51:00,VLan30,IT,Mobile,DNS,756,3.4,2,NO,Tamale
1073,1074,2026-04-09 23:01:00,VLan40,Sales,Desktop,SMTP,123,1.99,11,NO,TAKORADI
1074,1075,2026-03-05 05:54:00,VLan10,HR,Laptop,HTTP,370,0.26,13,NO,ACCRA
1075,1076,2026-04-08 12:00:00,VLan40,Sales,Router,HTTPS,619,4.73,2,NO,KUMASI
1076,1077,2026-03-29 11:50:00,VLan10,HR,Server,DNS,315,1.86,4,NO,TAKORADI
1077,1078,2026-02-08 17:35:00,VLan20,Finance,Mobile,SMTP,552,2.59,11,NO,ACCRA
1078,1079,2026-04-19 00:05:00,VLan30,IT,Desktop,HTTP,866,0.35,0,NO,TAKORADI
1079,1080,2026-01-16 02:27:00,VLan40,Sales,Router,DNS,657,2.7,9,NO,TEMA
1080,1081,2026-04-23 18:58:00,VLan40,Sales,Desktop,SMTP,694,1.12,13,NO,ACCRA
1081,1082,2026-04-14 02:33:00,VLan40,Sales,Server,SSH,314,3.49,4,NO,TEMA
1082,1083,2026-02-05 23:39:00,VLan20,Finance,Server,HTTPS,412,1.09,10,NO,KUMASI
1083,1084,2026-03-18 13:40:00,VLan30,IT,Server,DNS,772,1.0,2,NO,KUMASI
1084,1085,2026-04-03 13:12:00,VLan30,IT,Laptop,HTTPS,850,3.89,8,NO,TAKORADI
1085,1086,2026-02-26 23:30:00,VLan40,Sales,Desktop,FTP,511,4.13,12,NO,TEMA
1086,1087,2026-01-16 13:07:00,VLan30,IT,Desktop,SMTP,1077,2.89,12,NO,Tamale
1087,1088,2026-02-15 01:04:00,VLan30,IT,Server,SSH,611,2.58,2,NO,TEMA
1088,1089,2026-01-09 19:33:00,VLan30,IT,Desktop,FTP,594,3.86,13,NO,KUMASI
1089,1090,2026-03-06 08:09:00,VLan30,IT,Server,HTTPS,637,1.32,4,NO,TAKORADI
1090,1091,2026-02-10 21:54:00,VLan10,HR,Server,SSH,238,3.48,14,NO,Tamale
1091,1092,2026-02-02 16:30:00,VLan40,Sales,Laptop,HTTPS,253,2.77,0,NO,ACCRA
1092,1093,2026-02-07 04:31:00,VLan40,Sales,Server,HTTPS,372,4.05,11,NO,TEMA
1093,1094,2026-01-24 11:58:00,VLan20,Finance,Mobile,SSH,182,0.97,6,NO,Tamale
1094,1095,2026-04-19 11:42:00,VLan20,Finance,Router,FTP,646,2.31,7,NO,KUMASI
1095,1096,2026-01-01 06:45:00,VLan40,Sales,Router,FTP,365,1.31,5,NO,TEMA
1096,1097,2026-01-19 00:02:00,VLan30,IT,Desktop,HTTP,1102,0.98,8,NO,TAKORADI
1097,1098,2026-01-30 23:19:00,VLan30,IT,Mobile,HTTPS,1170,4.98,12,NO,Tamale
1098,1099,2026-02-14 03:42:00,VLan30,IT,Desktop,SMTP,839,1.43,9,NO,ACCRA
1099,1100,2026-02-06 14:44:00,VLan10,HR,Desktop,DNS,363,4.2,0,NO,KUMASI
1100,1101,2026-03-16 18:06:00,VLan20,Finance,Mobile,FTP,316,2.97,5,NO,KUMASI
1101,1102,2026-04-09 03:44:00,VLan40,Sales,Server,SMTP,393,1.94,15,NO,KUMASI
1102,1103,2026-02-22 02:38:00,VLan40,Sales,Server,FTP,271,2.51,3,NO,KUMASI
1103,1104,2026-03-24 11:47:00,VLan30,IT,Mobile,SMTP,547,2.05,6,NO,KUMASI
1104,1105,2026-04-07 15:13:00,VLan30,IT,Laptop,SSH,634,2.3,10,NO,KUMASI
1105,1106,2026-02-02 07:01:00,VLan10,HR,Router,FTP,189,1.22,12,NO,ACCRA
1106,1107,2026-01-16 21:14:00,VLan30,IT,Desktop,HTTPS,597,4.78,2,NO,KUMASI
1107,1108,2026-01-05 18:10:00,VLan30,IT,Server,SSH,891,0.63,15,NO,TEMA
1108,1109,2026-02-10 15:52:00,VLan20,Finance,Server,DNS,451,3.26,7,NO,TEMA
1109,1110,2026-04-03 15:48:00,VLan30,IT,Mobile,FTP,867,3.49,2,NO,KUMASI
1110,1111,2026-03-28 02:40:00,VLan30,IT,Laptop,HTTP,704,4.32,3,NO,ACCRA
1111,1112,2026-04-25 01:54:00,VLan30,IT,Router,SMTP,1119,3.71,13,NO,Tamale
1112,1113,2026-03-18 16:10:00,VLan40,Sales,Desktop,SSH,293,2.33,12,NO,TAKORADI
1113,1114,2026-02-05 12:13:00,VLan30,IT,Server,HTTPS,889,3.96,6,NO,ACCRA
1114,1115,2026-02-05 16:18:00,VLan30,IT,Server,SMTP,739,3.51,5,NO,Tamale
1115,1116,2026-01-27 08:58:00,VLan10,HR,Router,SSH,643,4.45,12,NO,TEMA
1116,1117,2026-01-13 10:09:00,VLan20,Finance,Mobile,SMTP,524,1.22,8,NO,TAKORADI
1117,1118,2026-01-03 14:27:00,VLan40,Sales,Server,HTTPS,332,2.52,10,NO,KUMASI
1118,1119,2026-04-30 19:51:00,VLan10,HR,Laptop,HTTP,318,2.68,8,NO,Tamale
1119,1120,2026-02-24 11:10:00,VLan40,Sales,Mobile,FTP,559,0.33,10,NO,TAKORADI
1120,1121,2026-02-16 21:04:00,VLan20,Finance,Laptop,SMTP,342,4.34,9,NO,TEMA
1121,1122,2026-02-21 15:21:00,VLan40,Sales,Mobile,HTTP,578,0.51,10,NO,TEMA
1122,1123,2026-02-12 04:13:00,VLan20,Finance,Router,HTTP,527,1.85,8,NO,KUMASI
1123,1124,2026-03-31 13:04:00,VLan10,HR,Router,FTP,557,4.18,15,NO,ACCRA
1124,1125,2026-01-10 02:47:00,VLan10,HR,Server,SSH,191,2.89,6,NO,KUMASI
1125,1126,2026-01-05 23:31:00,VLan30,IT,Desktop,SMTP,630,3.53,0,NO,ACCRA
1126,1127,2026-01-24 17:28:00,VLan40,Sales,Desktop,HTTP,140,4.78,13,NO,ACCRA
1127,1128,2026-03-19 01:42:00,VLan20,Finance,Mobile,DNS,233,4.38,13,NO,TEMA
1128,1129,2026-01-09 06:46:00,VLan30,IT,Laptop,HTTPS,551,3.1,4,NO,Tamale
1129,1130,2026-03-08 21:04:00,VLan30,IT,Laptop,FTP,791,2.09,11,NO,TEMA
1130,1131,2026-03-24 22:08:00,VLan20,Finance,Router,DNS,317,3.37,5,NO,Tamale
1131,1132,2026-04-10 11:55:00,VLan20,Finance,Server,HTTPS,566,0.58,7,NO,Tamale
1132,1133,2026-02-23 10:46:00,VLan30,IT,Laptop,DNS,574,3.86,13,NO,ACCRA
1133,1134,2026-04-24 03:23:00,VLan10,HR,Router,SSH,305,3.91,4,NO,TAKORADI
1134,1135,2026-04-27 07:08:00,VLan20,Finance,Router,SSH,412,2.47,14,NO,TEMA
1135,1136,2026-02-16 21:19:00,VLan10,HR,Laptop,HTTPS,194,3.43,5,NO,TEMA
1136,1137,2026-03-24 11:27:00,VLan40,Sales,Laptop,HTTPS,407,5.0,6,NO,Tamale
1137,1138,2026-02-10 12:48:00,VLan20,Finance,Router,HTTP,560,4.83,10,NO,Tamale
1138,1139,2026-01-29 10:14:00,VLan10,HR,Router,SMTP,369,3.34,6,NO,TAKORADI
1139,1140,2026-03-09 16:05:00,VLan20,Finance,Server,DNS,183,3.07,15,NO,Tamale
1140,1141,2026-03-11 23:02:00,VLan10,HR,Server,SSH,252,1.94,8,NO,TEMA
1141,1142,2026-02-03 08:00:00,VLan10,HR,Desktop,DNS,436,3.2,13,NO,TAKORADI
1142,1143,2026-03-24 10:48:00,VLan40,Sales,Laptop,SSH,335,0.43,9,NO,ACCRA
1143,1144,2026-02-09 12:15:00,VLan30,IT,Desktop,FTP,552,3.01,13,NO,TEMA
1144,1145,2026-03-09 11:38:00,VLan10,HR,Desktop,SSH,218,0.92,1,NO,TEMA
1145,1146,2026-04-21 09:37:00,VLan10,HR,Mobile,DNS,321,2.81,6,NO,KUMASI
1146,1147,2026-03-09 09:03:00,VLan40,Sales,Desktop,DNS,369,3.3,0,NO,KUMASI
1147,1148,2026-02-07 10:08:00,VLan10,HR,Laptop,SSH,557,1.36,0,NO,TAKORADI
1148,1149,2026-03-09 20:16:00,VLan10,HR,Router,FTP,392,2.3,0,NO,Tamale
1149,1150,2026-01-16 01:33:00,VLan40,Sales,Server,SSH,186,0.84,12,NO,TAKORADI
1150,1151,2026-01-03 03:46:00,VLan20,Finance,Mobile,DNS,291,2.05,8,NO,TEMA
1151,1152,2026-03-08 06:58:00,VLan10,HR,Router,HTTP,515,4.19,14,NO,TAKORADI
1152,1153,2026-02-02 08:00:00,VLan20,Finance,Server,SMTP,393,3.67,12,NO,ACCRA
1153,1154,2026-03-03 10:47:00,VLan30,IT,Laptop,HTTP,676,0.97,12,NO,KUMASI
1154,1155,2026-02-18 23:29:00,VLan10,HR,Mobile,HTTP,533,4.92,10,NO,KUMASI
1155,1156,2026-03-25 03:26:00,VLan40,Sales,Laptop,HTTPS,688,1.79,3,NO,TAKORADI
1156,1157,2026-02-26 04:02:00,VLan20,Finance,Router,HTTP,184,0.3,8,NO,Tamale
1157,1158,2026-03-16 12:09:00,VLan20,Finance,Desktop,SSH,421,2.49,10,NO,TEMA
1158,1159,2026-02-12 13:46:00,VLan30,IT,Router,SMTP,804,3.73,3,NO,Tamale
1159,1160,2026-04-24 02:38:00,VLan20,Finance,Mobile,DNS,185,0.03,1,NO,ACCRA
1160,1161,2026-03-26 20:49:00,VLan20,Finance,Server,HTTP,486,2.14,9,NO,TAKORADI
1161,1162,2026-04-02 16:24:00,VLan30,IT,Router,SMTP,605,1.36,13,NO,TAKORADI
1162,1163,2026-01-03 05:23:00,VLan20,Finance,Router,DNS,338,0.64,10,NO,TAKORADI
1163,1164,2026-01-23 23:50:00,VLan40,Sales,Desktop,HTTPS,169,2.59,4,NO,TAKORADI
1164,1165,2026-01-23 22:36:00,VLan20,Finance,Mobile,HTTP,400,3.58,4,NO,TEMA
1165,1166,2026-01-03 18:51:00,VLan30,IT,Mobile,HTTP,581,2.22,4,NO,TAKORADI
1166,1167,2026-01-09 06:15:00,VLan30,IT,Server,SMTP,605,0.4,1,NO,ACCRA
1167,1168,2026-04-17 06:32:00,VLan20,Finance,Laptop,HTTPS,649,2.3,8,NO,TAKORADI
1168,1169,2026-01-20 14:34:00,VLan30,IT,Mobile,HTTP,853,0.33,12,NO,Tamale
1169,1170,2026-01-11 15:37:00,VLan10,HR,Desktop,SSH,232,0.96,8,NO,ACCRA
1170,1171,2026-03-09 12:01:00,VLan30,IT,Server,FTP,617,4.48,2,NO,TEMA
1171,1172,2026-02-08 20:39:00,VLan10,HR,Server,HTTP,200,4.65,15,NO,KUMASI
1172,1173,2026-01-07 19:53:00,VLan20,Finance,Desktop,HTTP,294,3.05,14,NO,ACCRA
1173,1174,2026-01-14 16:50:00,VLan40,Sales,Server,SMTP,491,0.56,8,NO,KUMASI
1174,1175,2026-04-14 01:49:00,VLan10,HR,Laptop,SMTP,495,4.03,5,NO,ACCRA
1175,1176,2026-03-16 06:37:00,VLan20,Finance,Desktop,FTP,207,3.1,12,NO,TAKORADI
1176,1177,2026-03-15 14:36:00,VLan20,Finance,Desktop,SMTP,397,4.98,5,NO,KUMASI
1177,1178,2026-04-28 19:21:00,VLan30,IT,Server,HTTPS,854,3.25,1,NO,TEMA
1178,1179,2026-04-11 07:19:00,VLan10,HR,Router,SSH,636,0.67,9,NO,TAKORADI
1179,1180,2026-02-13 00:39:00,VLan40,Sales,Desktop,HTTP,672,0.52,9,NO,KUMASI
1180,1181,2026-04-12 20:12:00,VLan30,IT,Router,DNS,1141,4.53,3,NO,ACCRA
1181,1182,2026-03-16 00:39:00,VLan40,Sales,Mobile,SSH,650,1.68,1,NO,ACCRA
1182,1183,2026-01-29 15:25:00,VLan30,IT,Mobile,FTP,685,1.91,14,NO,KUMASI
1183,1184,2026-01-04 07:28:00,VLan20,Finance,Router,SSH,272,4.93,3,NO,TEMA
1184,1185,2026-03-18 15:57:00,VLan30,IT,Server,FTP,908,2.99,8,YES,ACCRA
1185,1186,2026-01-07 23:44:00,VLan40,Sales,Mobile,DNS,500,2.9,12,NO,TAKORADI
1186,1187,2026-02-19 12:43:00,VLan10,HR,Mobile,FTP,700,4.68,3,NO,TAKORADI
1187,1188,2026-01-03 23:10:00,VLan30,IT,Laptop,DNS,702,2.75,0,NO,KUMASI
1188,1189,2026-03-06 20:58:00,VLan30,IT,Laptop,SSH,1006,2.04,14,YES,ACCRA
1189,1190,2026-01-14 06:32:00,VLan30,IT,Server,FTP,1164,4.45,13,YES,Tamale
1190,1191,2026-04-25 11:53:00,VLan20,Finance,Router,FTP,688,1.19,2,NO,KUMASI
1191,1192,2026-03-25 07:47:00,VLan20,Finance,Laptop,HTTPS,141,1.86,13,NO,KUMASI
1192,1193,2026-01-06 15:41:00,VLan40,Sales,Router,HTTPS,140,0.26,2,NO,ACCRA
1193,1194,2026-03-26 20:39:00,VLan10,HR,Desktop,SSH,234,3.61,10,NO,Tamale
1194,1195,2026-01-07 18:15:00,VLan30,IT,Mobile,SMTP,919,4.19,11,NO,TEMA
1195,1196,2026-03-13 18:39:00,VLan20,Finance,Router,FTP,379,3.55,15,NO,Tamale
1196,1197,2026-03-21 06:56:00,VLan10,HR,Router,DNS,168,4.49,8,NO,TAKORADI
1197,1198,2026-02-03 20:32:00,VLan20,Finance,Laptop,SSH,699,3.48,0,NO,ACCRA
1198,1199,2026-03-21 00:36:00,VLan20,Finance,Mobile,HTTPS,329,3.31,3,NO,ACCRA
1199,1200,2026-03-27 02:49:00,VLan30,IT,Desktop,DNS,522,0.67,3,NO,TAKORADI
1200,1201,2026-04-13 05:21:00,VLan40,Sales,Server,FTP,514,0.65,0,NO,KUMASI
1201,1202,2026-04-10 20:00:00,VLan10,HR,Desktop,HTTPS,189,3.93,4,NO,KUMASI
1202,1203,2026-04-19 10:00:00,VLan20,Finance,Server,SSH,339,1.32,1,NO,Tamale
1203,1204,2026-01-25 14:38:00,VLan40,Sales,Desktop,SMTP,481,0.74,5,NO,ACCRA
1204,1205,2026-04-12 14:14:00,VLan10,HR,Server,HTTP,154,3.99,14,NO,TEMA
1205,1206,2026-02-22 05:07:00,VLan40,Sales,Router,SMTP,602,1.15,15,NO,TEMA
1206,1207,2026-04-20 05:22:00,VLan40,Sales,Mobile,DNS,552,3.33,9,NO,Tamale
1207,1208,2026-01-01 20:54:00,VLan40,Sales,Router,SMTP,188,0.14,5,NO,TAKORADI
1208,1209,2026-03-01 01:15:00,VLan20,Finance,Router,SSH,149,4.58,4,NO,Tamale
1209,1210,2026-03-17 08:02:00,VLan30,IT,Mobile,HTTPS,1021,0.81,1,NO,TAKORADI
1210,1211,2026-01-20 10:58:00,VLan20,Finance,Mobile,SSH,665,4.11,5,NO,Tamale
1211,1212,2026-04-06 23:49:00,VLan30,IT,Desktop,SMTP,773,1.02,6,NO,TAKORADI
1212,1213,2026-03-06 19:18:00,VLan20,Finance,Router,HTTP,248,0.23,12,NO,ACCRA
1213,1214,2026-01-09 18:09:00,VLan10,HR,Desktop,SSH,261,4.06,12,NO,Tamale
1214,1215,2026-01-05 21:20:00,VLan10,HR,Server,DNS,452,3.9,11,NO,TEMA
1215,1216,2026-02-26 07:15:00,VLan40,Sales,Laptop,HTTPS,284,1.43,4,NO,TAKORADI
1216,1217,2026-03-28 13:54:00,VLan40,Sales,Laptop,HTTP,415,0.16,8,NO,ACCRA
1217,1218,2026-02-16 05:30:00,VLan30,IT,Server,SSH,1096,2.19,1,YES,Tamale
1218,1219,2026-01-05 02:08:00,VLan40,Sales,Router,HTTP,570,1.68,3,NO,ACCRA
1219,1220,2026-03-18 03:55:00,VLan10,HR,Router,SMTP,301,4.11,3,NO,TAKORADI
1220,1221,2026-04-29 03:50:00,VLan10,HR,Laptop,HTTP,651,2.61,13,NO,ACCRA
1221,1222,2026-03-09 12:37:00,VLan20,Finance,Desktop,HTTPS,506,3.35,13,NO,ACCRA
1222,1223,2026-04-13 10:13:00,VLan30,IT,Server,FTP,1134,3.9,3,YES,TEMA
1223,1224,2026-01-04 02:59:00,VLan30,IT,Mobile,DNS,1008,1.35,3,NO,Tamale
1224,1225,2026-04-11 19:01:00,VLan20,Finance,Laptop,DNS,446,4.75,13,NO,Tamale
1225,1226,2026-04-24 18:44:00,VLan40,Sales,Mobile,HTTP,437,0.83,1,NO,ACCRA
1226,1227,2026-02-26 19:10:00,VLan20,Finance,Laptop,HTTP,139,1.16,13,NO,KUMASI
1227,1228,2026-03-06 13:36:00,VLan40,Sales,Mobile,HTTP,699,2.2,9,NO,KUMASI
1228,1229,2026-02-25 05:10:00,VLan10,HR,Router,HTTPS,228,3.06,8,NO,Tamale
1229,1230,2026-02-07 14:03:00,VLan10,HR,Laptop,DNS,556,0.16,0,NO,KUMASI
1230,1231,2026-02-03 19:21:00,VLan40,Sales,Laptop,FTP,229,4.85,3,NO,TAKORADI
1231,1232,2026-03-29 23:43:00,VLan10,HR,Mobile,HTTPS,260,4.11,3,NO,ACCRA
1232,1233,2026-04-23 23:36:00,VLan20,Finance,Desktop,HTTP,395,2.06,5,NO,TAKORADI
1233,1234,2026-03-15 20:27:00,VLan10,HR,Laptop,FTP,553,3.48,4,NO,TEMA
1234,1235,2026-04-05 03:41:00,VLan30,IT,Router,HTTP,793,1.79,12,NO,TAKORADI
1235,1236,2026-04-04 12:03:00,VLan20,Finance,Desktop,SMTP,554,4.57,2,NO,TAKORADI
1236,1237,2026-03-15 08:57:00,VLan20,Finance,Mobile,SSH,437,2.01,0,NO,TAKORADI
1237,1238,2026-04-09 01:06:00,VLan10,HR,Mobile,SSH,437,2.57,4,NO,TAKORADI
1238,1239,2026-03-02 19:39:00,VLan30,IT,Desktop,FTP,1009,2.39,15,YES,TAKORADI
1239,1240,2026-02-11 16:11:00,VLan40,Sales,Laptop,FTP,292,2.54,0,NO,Tamale
1240,1241,2026-04-19 09:12:00,VLan30,IT,Laptop,DNS,969,2.54,10,NO,KUMASI
1241,1242,2026-01-07 23:59:00,VLan30,IT,Server,DNS,698,2.2,7,NO,TAKORADI
1242,1243,2026-04-25 06:46:00,VLan30,IT,Server,HTTPS,862,3.97,9,NO,TAKORADI
1243,1244,2026-02-27 04:07:00,VLan20,Finance,Laptop,SMTP,266,1.04,15,NO,TAKORADI
1244,1245,2026-02-21 11:16:00,VLan40,Sales,Desktop,SMTP,485,2.48,7,NO,KUMASI
1245,1246,2026-04-26 21:25:00,VLan40,Sales,Router,FTP,326,1.7,11,NO,KUMASI
1246,1247,2026-04-10 09:16:00,VLan30,IT,Router,SMTP,835,4.54,13,NO,Tamale
1247,1248,2026-04-23 08:44:00,VLan20,Finance,Mobile,HTTPS,268,4.88,3,NO,TAKORADI
1248,1249,2026-01-25 01:13:00,VLan20,Finance,Server,SMTP,398,1.77,14,NO,TEMA
1249,1250,2026-01-29 12:06:00,VLan30,IT,Laptop,HTTPS,954,0.08,10,NO,TEMA
1250,1251,2026-03-19 11:50:00,VLan30,IT,Server,FTP,1031,4.26,4,YES,ACCRA
1251,1252,2026-01-19 01:09:00,VLan30,IT,Laptop,DNS,646,2.81,6,NO,KUMASI
1252,1253,2026-04-09 02:18:00,VLan10,HR,Router,HTTPS,240,2.07,5,NO,KUMASI
1253,1254,2026-03-12 10:26:00,VLan40,Sales,Router,SMTP,383,3.12,3,NO,Tamale
1254,1255,2026-03-16 20:28:00,VLan40,Sales,Mobile,HTTPS,438,1.12,6,NO,TEMA
1255,1256,2026-02-27 21:50:00,VLan40,Sales,Desktop,HTTPS,245,2.57,2,NO,TEMA
1256,1257,2026-01-08 15:09:00,VLan30,IT,Laptop,SSH,1112,2.84,5,YES,KUMASI
1257,1258,2026-02-02 10:29:00,VLan30,IT,Mobile,DNS,1137,1.93,2,NO,TAKORADI
1258,1259,2026-03-08 03:22:00,VLan10,HR,Server,HTTP,486,0.42,9,NO,KUMASI
1259,1260,2026-01-29 15:43:00,VLan10,HR,Desktop,SMTP,249,2.05,2,NO,Tamale
1260,1261,2026-04-01 15:33:00,VLan30,IT,Router,HTTPS,1075,4.66,3,NO,Tamale
1261,1262,2026-02-27 23:09:00,VLan30,IT,Mobile,HTTP,907,0.27,0,NO,Tamale
1262,1263,2026-04-24 10:52:00,VLan30,IT,Desktop,SSH,636,0.7,15,NO,KUMASI
1263,1264,2026-02-24 12:44:00,VLan20,Finance,Router,FTP,241,3.75,7,NO,TAKORADI
1264,1265,2026-02-24 04:41:00,VLan10,HR,Desktop,FTP,521,1.06,4,NO,ACCRA
1265,1266,2026-04-22 17:56:00,VLan30,IT,Desktop,DNS,768,0.08,1,NO,TAKORADI
1266,1267,2026-01-06 06:21:00,VLan40,Sales,Server,FTP,682,1.5,6,NO,TAKORADI
1267,1268,2026-03-11 08:26:00,VLan30,IT,Router,HTTPS,606,1.85,2,NO,TAKORADI
1268,1269,2026-01-19 02:03:00,VLan40,Sales,Router,HTTPS,455,4.21,13,NO,KUMASI
1269,1270,2026-01-11 12:34:00,VLan10,HR,Laptop,HTTPS,118,1.55,9,NO,Tamale
1270,1271,2026-03-13 13:19:00,VLan20,Finance,Router,HTTP,373,1.44,5,NO,ACCRA
1271,1272,2026-03-09 00:54:00,VLan10,HR,Laptop,SMTP,390,4.34,4,NO,Tamale
1272,1273,2026-04-26 10:32:00,VLan10,HR,Server,SSH,575,2.74,1,NO,KUMASI
1273,1274,2026-03-26 08:46:00,VLan30,IT,Router,SSH,1034,4.0,14,YES,TEMA
1274,1275,2026-02-01 15:58:00,VLan20,Finance,Mobile,DNS,641,2.64,15,NO,ACCRA
1275,1276,2026-02-20 06:20:00,VLan40,Sales,Server,HTTPS,161,3.46,4,NO,TEMA
1276,1277,2026-02-01 21:09:00,VLan20,Finance,Desktop,SMTP,145,2.81,8,NO,TEMA
1277,1278,2026-04-10 08:44:00,VLan40,Sales,Server,SSH,415,4.67,1,NO,TAKORADI
1278,1279,2026-02-10 03:15:00,VLan30,IT,Desktop,SSH,983,0.71,14,YES,Tamale
1279,1280,2026-01-21 08:21:00,VLan10,HR,Mobile,HTTPS,386,4.96,5,NO,KUMASI
1280,1281,2026-02-05 16:11:00,VLan40,Sales,Laptop,SSH,419,4.86,15,NO,TEMA
